date,ticket_id,category,resolution_time_hrs,customer_satisfaction,agent_id
2026-11-21,TCK-27015,Refunds,64.5,5,AGT-11
2026-11-21,TCK-27016,Account,67.7,2,AGT-24
2026-11-21,TCK-27017,Technical,26.4,1,AGT-18
2026-11-21,TCK-27018,Account,53.1,5,AGT-10
2026-11-21,TCK-27019,Billing,63.6,2,AGT-45
2026-11-21,TCK-27020,Technical,10.5,4,AGT-15
2026-11-21,TCK-27021,Refunds,67.0,5,AGT-19
2026-11-21,TCK-27022,Billing,34.6,1,AGT-10
2026-11-21,TCK-27023,Billing,29.0,4,AGT-23
2026-11-21,TCK-27024,Technical,42.8,3,AGT-47
2026-11-21,TCK-27025,Refunds,65.3,2,AGT-14
2026-11-22,TCK-27026,Refunds,64.6,2,AGT-44
2026-11-22,TCK-27027,Technical,15.4,1,AGT-26
2026-11-22,TCK-27028,Billing,46.3,1,AGT-19
2026-11-22,TCK-27029,Billing,18.4,2,AGT-43
2026-11-22,TCK-27030,Account,34.6,4,AGT-28
2026-11-22,TCK-27031,Refunds,50.7,5,AGT-49
2026-11-22,TCK-27032,Refunds,61.7,4,AGT-32
2026-11-22,TCK-27033,Refunds,25.0,4,AGT-10
2026-11-22,TCK-27034,Technical,34.3,1,AGT-14
2026-11-22,TCK-27035,Billing,30.6,4,AGT-43
2026-11-22,TCK-27036,Billing,13.7,1,AGT-34
2026-11-22,TCK-27037,Refunds,6.5,2,AGT-31
2026-11-23,TCK-27038,Account,13.2,5,AGT-43
2026-11-23,TCK-27039,Billing,64.8,4,AGT-16
2026-11-23,TCK-27040,Technical,5.5,5,AGT-44
2026-11-23,TCK-27041,Account,25.7,5,AGT-16
2026-11-23,TCK-27042,Technical,59.6,4,AGT-24
2026-11-23,TCK-27043,Account,59.2,1,AGT-25
2026-11-23,TCK-27044,Billing,34.0,4,AGT-27
2026-11-23,TCK-27045,Billing,33.9,4,AGT-36
2026-11-23,TCK-27046,Technical,39.1,2,AGT-34
2026-11-23,TCK-27047,Account,20.5,4,AGT-23
2026-11-23,TCK-27048,Refunds,17.3,2,AGT-33
2026-11-23,TCK-27049,Refunds,11.9,3,AGT-35
2026-11-24,TCK-27050,Account,6.3,1,AGT-50
2026-11-24,TCK-27051,Account,64.1,1,AGT-40
2026-11-24,TCK-27052,Account,45.6,4,AGT-45
2026-11-24,TCK-27053,Account,57.8,3,AGT-40
2026-11-24,TCK-27054,Account,67.4,5,AGT-31
2026-11-24,TCK-27055,Billing,36.3,2,AGT-36
2026-11-24,TCK-27056,Refunds,56.1,5,AGT-24
2026-11-24,TCK-27057,Refunds,56.0,3,AGT-25
2026-11-24,TCK-27058,Billing,47.5,1,AGT-20
2026-11-24,TCK-27059,Refunds,23.1,2,AGT-25
2026-11-25,TCK-27060,Account,54.6,1,AGT-35
2026-11-25,TCK-27061,Account,4.2,2,AGT-48
2026-11-25,TCK-27062,Account,7.8,3,AGT-10
2026-11-25,TCK-27063,Billing,41.0,2,AGT-11
2026-11-25,TCK-27064,Account,12.5,1,AGT-12
2026-11-25,TCK-27065,Technical,28.9,3,AGT-23
2026-11-25,TCK-27066,Technical,65.1,3,AGT-11
2026-11-25,TCK-27067,Billing,47.4,5,AGT-33
2026-11-25,TCK-27068,Billing,18.6,1,AGT-17
2026-11-25,TCK-27069,Billing,58.5,3,AGT-29
2026-11-26,TCK-27070,Refunds,10.6,2,AGT-40
2026-11-26,TCK-27071,Billing,8.9,5,AGT-29
2026-11-26,TCK-27072,Refunds,28.6,5,AGT-18
2026-11-26,TCK-27073,Technical,47.6,2,AGT-19
2026-11-26,TCK-27074,Refunds,30.5,4,AGT-22
2026-11-26,TCK-27075,Account,69.2,4,AGT-33
2026-11-26,TCK-27076,Refunds,9.4,1,AGT-12
2026-11-26,TCK-27077,Billing,3.0,5,AGT-45
2026-11-26,TCK-27078,Account,26.1,3,AGT-10
2026-11-26,TCK-27079,Technical,6.9,2,AGT-42
2026-11-26,TCK-27080,Technical,46.4,3,AGT-19
2026-11-26,TCK-27081,Technical,62.5,2,AGT-19
2026-11-27,TCK-27082,Billing,64.4,1,AGT-40
2026-11-27,TCK-27083,Billing,47.5,1,AGT-30
2026-11-27,TCK-27084,Billing,11.7,1,AGT-22
2026-11-27,TCK-27085,Refunds,64.5,4,AGT-12
2026-11-27,TCK-27086,Refunds,11.1,1,AGT-39
2026-11-27,TCK-27087,Technical,45.4,2,AGT-32
2026-11-27,TCK-27088,Account,71.8,3,AGT-44
2026-11-27,TCK-27089,Technical,36.6,4,AGT-21
2026-11-27,TCK-27090,Technical,38.4,2,AGT-20
2026-11-27,TCK-27091,Billing,54.1,1,AGT-29
2026-11-28,TCK-27092,Account,13.0,4,AGT-13
2026-11-28,TCK-27093,Technical,66.6,1,AGT-18
2026-11-28,TCK-27094,Account,25.3,5,AGT-46
2026-11-28,TCK-27095,Billing,62.1,1,AGT-22
2026-11-28,TCK-27096,Account,69.8,1,AGT-11
2026-11-28,TCK-27097,Refunds,6.6,4,AGT-19
2026-11-28,TCK-27098,Account,25.1,2,AGT-45
2026-11-28,TCK-27099,Account,14.7,3,AGT-50
2026-11-28,TCK-27100,Account,71.7,4,AGT-34
2026-11-28,TCK-27101,Refunds,64.3,2,AGT-11
2026-11-28,TCK-27102,Account,65.6,3,AGT-46
2026-11-28,TCK-27103,Account,13.4,3,AGT-14
2026-11-28,TCK-27104,Refunds,22.2,4,AGT-35
2026-11-29,TCK-27105,Refunds,54.7,5,AGT-29
2026-11-29,TCK-27106,Account,42.0,1,AGT-20
2026-11-29,TCK-27107,Account,16.5,3,AGT-20
2026-11-29,TCK-27108,Account,19.7,5,AGT-27
2026-11-29,TCK-27109,Billing,14.0,1,AGT-24
2026-11-29,TCK-27110,Technical,28.3,3,AGT-10
2026-11-29,TCK-27111,Account,21.0,4,AGT-48
2026-11-29,TCK-27112,Technical,28.0,1,AGT-17
2026-11-29,TCK-27113,Technical,0.7,2,AGT-50
2026-11-29,TCK-27114,Billing,36.0,4,AGT-23
2026-11-29,TCK-27115,Refunds,38.1,3,AGT-47
2026-11-29,TCK-27116,Technical,47.9,3,AGT-12
2026-11-30,TCK-27117,Account,46.9,1,AGT-37
2026-11-30,TCK-27118,Technical,63.6,3,AGT-17
2026-11-30,TCK-27119,Billing,57.5,5,AGT-46
2026-11-30,TCK-27120,Billing,9.6,3,AGT-20
2026-11-30,TCK-27121,Billing,5.5,4,AGT-22
2026-11-30,TCK-27122,Account,36.3,1,AGT-11
2026-11-30,TCK-27123,Account,4.6,1,AGT-32
2026-11-30,TCK-27124,Technical,43.8,3,AGT-49
2026-11-30,TCK-27125,Billing,13.3,5,AGT-49
2026-11-30,TCK-27126,Billing,2.8,2,AGT-50
2026-11-30,TCK-27127,Account,56.4,5,AGT-49
2026-11-30,TCK-27128,Refunds,61.6,4,AGT-16
2026-11-30,TCK-27129,Refunds,11.7,3,AGT-23
2026-12-01,TCK-27130,Account,57.2,5,AGT-10
2026-12-01,TCK-27131,Refunds,16.1,3,AGT-15
2026-12-01,TCK-27132,Account,10.8,3,AGT-31
2026-12-01,TCK-27133,Billing,0.6,1,AGT-11
2026-12-01,TCK-27134,Technical,48.9,4,AGT-50
2026-12-01,TCK-27135,Refunds,0.7,2,AGT-44
2026-12-01,TCK-27136,Account,67.2,3,AGT-48
2026-12-01,TCK-27137,Technical,15.4,2,AGT-44
2026-12-01,TCK-27138,Refunds,11.3,5,AGT-26
2026-12-01,TCK-27139,Account,53.9,5,AGT-27
2026-12-01,TCK-27140,Account,47.5,3,AGT-17
2026-12-01,TCK-27141,Account,19.7,5,AGT-42
2026-12-02,TCK-27142,Technical,51.9,4,AGT-38
2026-12-02,TCK-27143,Billing,45.0,2,AGT-37
2026-12-02,TCK-27144,Technical,69.3,1,AGT-11
2026-12-02,TCK-27145,Refunds,27.7,1,AGT-40
2026-12-02,TCK-27146,Billing,27.4,1,AGT-42
2026-12-02,TCK-27147,Technical,56.2,5,AGT-35
2026-12-02,TCK-27148,Technical,15.5,4,AGT-24
2026-12-02,TCK-27149,Account,44.5,4,AGT-43
2026-12-02,TCK-27150,Refunds,24.5,2,AGT-14
2026-12-02,TCK-27151,Billing,49.8,2,AGT-13
2026-12-02,TCK-27152,Refunds,71.0,5,AGT-44
2026-12-02,TCK-27153,Billing,12.9,5,AGT-15
2026-12-02,TCK-27154,Technical,57.8,4,AGT-32
2026-12-02,TCK-27155,Technical,22.5,3,AGT-50
2026-12-02,TCK-27156,Refunds,61.7,2,AGT-22
2026-12-02,TCK-27157,Refunds,6.0,4,AGT-39
2026-12-03,TCK-27158,Technical,13.5,5,AGT-37
2026-12-03,TCK-27159,Refunds,47.3,2,AGT-46
2026-12-03,TCK-27160,Account,50.6,5,AGT-46
2026-12-03,TCK-27161,Technical,32.1,2,AGT-49
2026-12-03,TCK-27162,Technical,45.9,4,AGT-20
2026-12-03,TCK-27163,Refunds,26.4,4,AGT-39
2026-12-03,TCK-27164,Account,63.4,4,AGT-18
2026-12-03,TCK-27165,Refunds,63.4,3,AGT-47
2026-12-03,TCK-27166,Account,65.3,4,AGT-16
2026-12-03,TCK-27167,Billing,18.8,4,AGT-37
2026-12-03,TCK-27168,Account,72.0,4,AGT-43
2026-12-03,TCK-27169,Refunds,51.0,2,AGT-43
2026-12-03,TCK-27170,Technical,19.5,1,AGT-24
2026-12-04,TCK-27171,Account,39.7,1,AGT-49
2026-12-04,TCK-27172,Refunds,52.9,1,AGT-45
2026-12-04,TCK-27173,Refunds,45.5,3,AGT-20
2026-12-04,TCK-27174,Technical,55.8,3,AGT-19
2026-12-04,TCK-27175,Technical,57.9,4,AGT-32
2026-12-04,TCK-27176,Refunds,12.5,4,AGT-20
2026-12-04,TCK-27177,Billing,34.8,2,AGT-11
2026-12-04,TCK-27178,Account,68.7,5,AGT-10
2026-12-04,TCK-27179,Account,47.1,2,AGT-33
2026-12-04,TCK-27180,Billing,49.1,1,AGT-17
2026-12-04,TCK-27181,Technical,13.8,5,AGT-42
2026-12-04,TCK-27182,Technical,5.6,2,AGT-42
2026-12-05,TCK-27183,Billing,48.8,5,AGT-19
2026-12-05,TCK-27184,Technical,31.5,1,AGT-21
2026-12-05,TCK-27185,Technical,43.5,1,AGT-50
2026-12-05,TCK-27186,Billing,70.1,3,AGT-41
2026-12-05,TCK-27187,Technical,68.5,1,AGT-15
2026-12-05,TCK-27188,Refunds,35.1,2,AGT-23
2026-12-05,TCK-27189,Account,52.1,4,AGT-48
2026-12-05,TCK-27190,Account,29.3,4,AGT-11
2026-12-05,TCK-27191,Refunds,10.6,4,AGT-49
2026-12-05,TCK-27192,Account,23.3,2,AGT-48
2026-12-05,TCK-27193,Account,3.1,5,AGT-25
2026-12-06,TCK-27194,Account,66.5,2,AGT-15
2026-12-06,TCK-27195,Refunds,24.6,3,AGT-50
2026-12-06,TCK-27196,Billing,5.1,1,AGT-28
2026-12-06,TCK-27197,Refunds,45.8,5,AGT-28
2026-12-06,TCK-27198,Billing,11.4,2,AGT-24
2026-12-06,TCK-27199,Billing,46.5,4,AGT-22
2026-12-06,TCK-27200,Billing,49.3,1,AGT-28
2026-12-06,TCK-27201,Refunds,33.2,3,AGT-46
2026-12-06,TCK-27202,Billing,15.7,5,AGT-25
2026-12-06,TCK-27203,Technical,20.5,1,AGT-48
2026-12-06,TCK-27204,Technical,12.8,3,AGT-14
2026-12-06,TCK-27205,Billing,26.7,3,AGT-45
2026-12-06,TCK-27206,Account,37.1,4,AGT-43
2026-12-06,TCK-27207,Technical,30.6,1,AGT-24
2026-12-07,TCK-27208,Technical,14.7,4,AGT-36
2026-12-07,TCK-27209,Account,30.1,2,AGT-35
2026-12-07,TCK-27210,Technical,21.3,4,AGT-26
2026-12-07,TCK-27211,Billing,18.6,3,AGT-19
2026-12-07,TCK-27212,Refunds,28.4,1,AGT-17
2026-12-07,TCK-27213,Refunds,65.3,4,AGT-11
2026-12-07,TCK-27214,Account,59.6,3,AGT-14
2026-12-07,TCK-27215,Refunds,5.2,2,AGT-44
2026-12-07,TCK-27216,Refunds,2.2,5,AGT-17
2026-12-07,TCK-27217,Account,38.3,3,AGT-17
2026-12-07,TCK-27218,Billing,61.1,5,AGT-32
2026-12-07,TCK-27219,Refunds,54.4,5,AGT-25
2026-12-07,TCK-27220,Refunds,7.6,5,AGT-25
2026-12-07,TCK-27221,Refunds,31.7,2,AGT-32
2026-12-08,TCK-27222,Account,41.1,4,AGT-27
2026-12-08,TCK-27223,Account,58.7,4,AGT-30
2026-12-08,TCK-27224,Refunds,48.0,5,AGT-17
2026-12-08,TCK-27225,Billing,10.2,4,AGT-48
2026-12-08,TCK-27226,Billing,41.4,4,AGT-43
2026-12-08,TCK-27227,Refunds,12.2,5,AGT-34
2026-12-08,TCK-27228,Refunds,70.1,3,AGT-50
2026-12-08,TCK-27229,Account,43.4,2,AGT-27
2026-12-08,TCK-27230,Account,4.2,5,AGT-42
2026-12-08,TCK-27231,Account,43.7,3,AGT-44
2026-12-08,TCK-27232,Technical,12.4,3,AGT-25
2026-12-08,TCK-27233,Account,38.5,4,AGT-19
2026-12-08,TCK-27234,Technical,38.2,3,AGT-37
2026-12-08,TCK-27235,Technical,58.2,3,AGT-33
2026-12-09,TCK-27236,Account,23.9,2,AGT-21
2026-12-09,TCK-27237,Refunds,52.1,3,AGT-33
2026-12-09,TCK-27238,Account,57.6,5,AGT-35
2026-12-09,TCK-27239,Technical,34.0,3,AGT-38
2026-12-09,TCK-27240,Refunds,64.6,2,AGT-49
2026-12-09,TCK-27241,Account,53.6,1,AGT-30
2026-12-09,TCK-27242,Technical,8.3,3,AGT-45
2026-12-09,TCK-27243,Technical,18.6,2,AGT-11
2026-12-09,TCK-27244,Technical,35.3,5,AGT-10
2026-12-09,TCK-27245,Account,2.6,3,AGT-22
2026-12-09,TCK-27246,Refunds,19.0,1,AGT-25
2026-12-09,TCK-27247,Billing,53.2,4,AGT-14
2026-12-09,TCK-27248,Refunds,33.1,2,AGT-35
2026-12-10,TCK-27249,Account,18.1,3,AGT-21
2026-12-10,TCK-27250,Billing,41.2,4,AGT-47
2026-12-10,TCK-27251,Billing,44.3,4,AGT-40
2026-12-10,TCK-27252,Billing,41.0,4,AGT-48
2026-12-10,TCK-27253,Account,63.0,2,AGT-31
2026-12-10,TCK-27254,Billing,3.4,4,AGT-38
2026-12-10,TCK-27255,Technical,61.4,5,AGT-21
2026-12-10,TCK-27256,Refunds,61.4,1,AGT-50
2026-12-10,TCK-27257,Technical,46.9,5,AGT-28
2026-12-10,TCK-27258,Account,17.2,5,AGT-19
2026-12-10,TCK-27259,Billing,11.6,2,AGT-16
2026-12-10,TCK-27260,Account,26.0,3,AGT-27
2026-12-10,TCK-27261,Refunds,37.0,2,AGT-48
2026-12-11,TCK-27262,Billing,7.5,3,AGT-41
2026-12-11,TCK-27263,Billing,56.2,2,AGT-39
2026-12-11,TCK-27264,Account,46.7,3,AGT-16
2026-12-11,TCK-27265,Refunds,32.9,5,AGT-28
2026-12-11,TCK-27266,Technical,29.7,3,AGT-46
2026-12-11,TCK-27267,Refunds,34.8,3,AGT-45
2026-12-11,TCK-27268,Account,6.8,5,AGT-30
2026-12-11,TCK-27269,Technical,54.5,2,AGT-50
2026-12-11,TCK-27270,Refunds,22.8,1,AGT-42
2026-12-11,TCK-27271,Refunds,54.5,5,AGT-22
2026-12-11,TCK-27272,Account,4.3,1,AGT-50
2026-12-11,TCK-27273,Billing,71.4,2,AGT-30
2026-12-12,TCK-27274,Account,13.3,2,AGT-22
2026-12-12,TCK-27275,Technical,44.7,4,AGT-25
2026-12-12,TCK-27276,Technical,13.1,2,AGT-31
2026-12-12,TCK-27277,Billing,26.0,3,AGT-12
2026-12-12,TCK-27278,Technical,60.4,4,AGT-48
2026-12-12,TCK-27279,Billing,20.0,2,AGT-41
2026-12-12,TCK-27280,Billing,25.1,4,AGT-12
2026-12-12,TCK-27281,Account,11.7,3,AGT-16
2026-12-12,TCK-27282,Billing,38.5,1,AGT-11
2026-12-12,TCK-27283,Account,6.9,5,AGT-34
2026-12-12,TCK-27284,Technical,70.3,3,AGT-39
2026-12-12,TCK-27285,Billing,40.0,4,AGT-30
2026-12-13,TCK-27286,Billing,38.4,3,AGT-27
2026-12-13,TCK-27287,Billing,52.0,2,AGT-44
2026-12-13,TCK-27288,Technical,66.5,4,AGT-18
2026-12-13,TCK-27289,Technical,32.4,3,AGT-40
2026-12-13,TCK-27290,Billing,36.7,5,AGT-14
2026-12-13,TCK-27291,Refunds,47.1,3,AGT-21
2026-12-13,TCK-27292,Refunds,37.0,5,AGT-44
2026-12-13,TCK-27293,Technical,35.9,3,AGT-42
2026-12-13,TCK-27294,Account,38.4,5,AGT-25
2026-12-13,TCK-27295,Billing,18.3,3,AGT-42
2026-12-14,TCK-27296,Technical,37.7,4,AGT-17
2026-12-14,TCK-27297,Technical,70.7,2,AGT-22
2026-12-14,TCK-27298,Technical,68.1,5,AGT-41
2026-12-14,TCK-27299,Billing,20.9,1,AGT-45
2026-12-14,TCK-27300,Technical,31.9,4,AGT-37
2026-12-14,TCK-27301,Technical,22.1,4,AGT-10
2026-12-14,TCK-27302,Technical,61.7,1,AGT-50
2026-12-14,TCK-27303,Technical,37.9,2,AGT-22
2026-12-14,TCK-27304,Billing,63.8,2,AGT-42
2026-12-14,TCK-27305,Technical,46.2,2,AGT-36
2026-12-14,TCK-27306,Billing,50.3,5,AGT-42
2026-12-14,TCK-27307,Account,52.2,2,AGT-28
2026-12-15,TCK-27308,Billing,52.0,3,AGT-35
2026-12-15,TCK-27309,Account,69.6,1,AGT-31
2026-12-15,TCK-27310,Account,20.2,4,AGT-35
2026-12-15,TCK-27311,Refunds,0.6,3,AGT-40
2026-12-15,TCK-27312,Account,34.7,3,AGT-22
2026-12-15,TCK-27313,Technical,4.4,2,AGT-30
2026-12-15,TCK-27314,Technical,31.7,2,AGT-17
2026-12-15,TCK-27315,Technical,52.4,4,AGT-34
2026-12-15,TCK-27316,Technical,12.0,1,AGT-48
2026-12-15,TCK-27317,Billing,68.0,1,AGT-38
2026-12-15,TCK-27318,Refunds,50.5,2,AGT-48
2026-12-15,TCK-27319,Refunds,22.9,1,AGT-28
2026-12-15,TCK-27320,Account,51.6,1,AGT-20
2026-12-15,TCK-27321,Technical,64.7,1,AGT-18
2026-12-16,TCK-27322,Technical,69.2,3,AGT-21
2026-12-16,TCK-27323,Technical,48.5,1,AGT-47
2026-12-16,TCK-27324,Billing,56.9,5,AGT-28
2026-12-16,TCK-27325,Account,50.6,1,AGT-20
2026-12-16,TCK-27326,Refunds,31.5,4,AGT-28
2026-12-16,TCK-27327,Refunds,47.1,4,AGT-35
2026-12-16,TCK-27328,Billing,23.6,3,AGT-44
2026-12-16,TCK-27329,Billing,6.0,3,AGT-46
2026-12-16,TCK-27330,Billing,25.4,5,AGT-49
2026-12-16,TCK-27331,Billing,19.1,3,AGT-35
2026-12-17,TCK-27332,Billing,1.3,4,AGT-21
2026-12-17,TCK-27333,Account,63.7,1,AGT-44
2026-12-17,TCK-27334,Account,16.4,2,AGT-27
2026-12-17,TCK-27335,Technical,33.9,1,AGT-22
2026-12-17,TCK-27336,Technical,63.4,3,AGT-35
2026-12-17,TCK-27337,Refunds,61.5,2,AGT-30
2026-12-17,TCK-27338,Technical,58.5,3,AGT-23
2026-12-17,TCK-27339,Technical,24.5,3,AGT-26
2026-12-17,TCK-27340,Technical,26.6,1,AGT-47
2026-12-17,TCK-27341,Billing,47.1,1,AGT-24
2026-12-17,TCK-27342,Technical,55.2,1,AGT-17
2026-12-17,TCK-27343,Account,1.8,3,AGT-26
2026-12-18,TCK-27344,Refunds,12.8,4,AGT-48
2026-12-18,TCK-27345,Account,19.3,4,AGT-19
2026-12-18,TCK-27346,Refunds,34.5,2,AGT-20
2026-12-18,TCK-27347,Refunds,22.0,4,AGT-18
2026-12-18,TCK-27348,Technical,5.4,5,AGT-37
2026-12-18,TCK-27349,Refunds,55.5,1,AGT-28
2026-12-18,TCK-27350,Technical,30.7,1,AGT-30
2026-12-18,TCK-27351,Account,11.9,3,AGT-46
2026-12-18,TCK-27352,Billing,20.3,3,AGT-32
2026-12-18,TCK-27353,Billing,60.8,3,AGT-41
2026-12-18,TCK-27354,Account,13.4,2,AGT-31
2026-12-18,TCK-27355,Refunds,64.0,2,AGT-16
2026-12-18,TCK-27356,Account,23.3,2,AGT-16
2026-12-19,TCK-27357,Billing,51.3,4,AGT-11
2026-12-19,TCK-27358,Billing,26.6,1,AGT-27
2026-12-19,TCK-27359,Account,24.8,1,AGT-50
2026-12-19,TCK-27360,Account,27.3,2,AGT-40
2026-12-19,TCK-27361,Refunds,7.9,5,AGT-16
2026-12-19,TCK-27362,Technical,44.4,5,AGT-24
2026-12-19,TCK-27363,Account,9.2,4,AGT-22
2026-12-19,TCK-27364,Account,36.5,5,AGT-16
2026-12-19,TCK-27365,Technical,70.2,1,AGT-37
2026-12-19,TCK-27366,Technical,45.5,3,AGT-13
2026-12-19,TCK-27367,Billing,66.5,4,AGT-11
2026-12-20,TCK-27368,Account,46.7,2,AGT-28
2026-12-20,TCK-27369,Account,67.3,5,AGT-31
2026-12-20,TCK-27370,Refunds,35.6,4,AGT-20
2026-12-20,TCK-27371,Billing,61.8,1,AGT-50
2026-12-20,TCK-27372,Technical,35.0,4,AGT-22
2026-12-20,TCK-27373,Refunds,32.2,2,AGT-21
2026-12-20,TCK-27374,Technical,65.0,2,AGT-24
2026-12-20,TCK-27375,Account,30.0,2,AGT-41
2026-12-20,TCK-27376,Account,35.8,4,AGT-15
2026-12-20,TCK-27377,Billing,33.5,5,AGT-47
2026-12-20,TCK-27378,Billing,25.3,5,AGT-35
2026-12-20,TCK-27379,Account,1.0,4,AGT-31
2026-12-21,TCK-27380,Account,3.6,1,AGT-15
2026-12-21,TCK-27381,Account,1.5,4,AGT-44
2026-12-21,TCK-27382,Billing,70.6,4,AGT-47
2026-12-21,TCK-27383,Technical,21.4,4,AGT-38
2026-12-21,TCK-27384,Billing,53.5,1,AGT-28
2026-12-21,TCK-27385,Billing,65.7,4,AGT-46
2026-12-21,TCK-27386,Account,7.4,3,AGT-27
2026-12-21,TCK-27387,Technical,25.4,1,AGT-30
2026-12-21,TCK-27388,Billing,14.8,3,AGT-18
2026-12-21,TCK-27389,Refunds,65.2,5,AGT-41
2026-12-21,TCK-27390,Technical,6.9,2,AGT-38
2026-12-21,TCK-27391,Technical,52.2,5,AGT-21
2026-12-22,TCK-27392,Technical,58.4,1,AGT-20
2026-12-22,TCK-27393,Technical,4.0,4,AGT-39
2026-12-22,TCK-27394,Billing,56.3,2,AGT-27
2026-12-22,TCK-27395,Billing,41.2,5,AGT-15
2026-12-22,TCK-27396,Account,2.2,2,AGT-25
2026-12-22,TCK-27397,Account,64.7,5,AGT-48
2026-12-22,TCK-27398,Technical,9.3,4,AGT-12
2026-12-22,TCK-27399,Billing,36.0,2,AGT-18
2026-12-22,TCK-27400,Technical,27.9,1,AGT-22
2026-12-22,TCK-27401,Refunds,6.0,4,AGT-23
2026-12-22,TCK-27402,Account,7.5,4,AGT-12
2026-12-22,TCK-27403,Billing,46.7,5,AGT-12
2026-12-22,TCK-27404,Refunds,14.9,3,AGT-47
2026-12-23,TCK-27405,Technical,45.4,5,AGT-20
2026-12-23,TCK-27406,Technical,19.0,4,AGT-41
2026-12-23,TCK-27407,Technical,62.6,3,AGT-39
2026-12-23,TCK-27408,Refunds,1.5,5,AGT-28
2026-12-23,TCK-27409,Account,42.5,1,AGT-27
2026-12-23,TCK-27410,Billing,67.5,1,AGT-31
2026-12-23,TCK-27411,Account,62.1,3,AGT-37
2026-12-23,TCK-27412,Refunds,11.8,3,AGT-15
2026-12-23,TCK-27413,Billing,19.5,5,AGT-12
2026-12-23,TCK-27414,Technical,22.8,1,AGT-22
2026-12-23,TCK-27415,Refunds,42.3,5,AGT-31
2026-12-24,TCK-27416,Refunds,33.9,3,AGT-25
2026-12-24,TCK-27417,Billing,41.6,3,AGT-13
2026-12-24,TCK-27418,Refunds,21.9,2,AGT-29
2026-12-24,TCK-27419,Refunds,45.6,2,AGT-36
2026-12-24,TCK-27420,Billing,70.8,5,AGT-50
2026-12-24,TCK-27421,Refunds,57.5,1,AGT-30
2026-12-24,TCK-27422,Billing,63.8,3,AGT-30
2026-12-24,TCK-27423,Technical,59.0,5,AGT-19
2026-12-24,TCK-27424,Technical,4.3,3,AGT-46
2026-12-24,TCK-27425,Refunds,9.4,1,AGT-10
2026-12-24,TCK-27426,Account,21.7,4,AGT-50
2026-12-24,TCK-27427,Billing,42.0,4,AGT-47
2026-12-24,TCK-27428,Refunds,13.5,4,AGT-10
2026-12-24,TCK-27429,Account,60.7,3,AGT-45
2026-12-25,TCK-27430,Billing,51.7,2,AGT-32
2026-12-25,TCK-27431,Technical,31.9,4,AGT-16
2026-12-25,TCK-27432,Technical,58.5,1,AGT-15
2026-12-25,TCK-27433,Billing,28.7,3,AGT-12
2026-12-25,TCK-27434,Billing,29.0,4,AGT-15
2026-12-25,TCK-27435,Account,57.0,4,AGT-28
2026-12-25,TCK-27436,Account,72.0,5,AGT-43
2026-12-25,TCK-27437,Technical,57.2,3,AGT-24
2026-12-25,TCK-27438,Billing,47.3,2,AGT-37
2026-12-25,TCK-27439,Technical,59.2,5,AGT-46
2026-12-25,TCK-27440,Refunds,7.8,4,AGT-21
2026-12-25,TCK-27441,Account,45.4,4,AGT-35
2026-12-25,TCK-27442,Account,25.5,3,AGT-30
2026-12-26,TCK-27443,Technical,40.3,2,AGT-48
2026-12-26,TCK-27444,Billing,26.4,3,AGT-27
2026-12-26,TCK-27445,Refunds,3.5,3,AGT-15
2026-12-26,TCK-27446,Account,71.1,3,AGT-20
2026-12-26,TCK-27447,Technical,25.4,1,AGT-15
2026-12-26,TCK-27448,Account,62.6,5,AGT-48
2026-12-26,TCK-27449,Refunds,52.6,4,AGT-32
2026-12-26,TCK-27450,Account,10.5,5,AGT-40
2026-12-26,TCK-27451,Account,35.9,4,AGT-27
2026-12-26,TCK-27452,Account,31.2,2,AGT-10
2026-12-26,TCK-27453,Refunds,10.8,1,AGT-12
2026-12-26,TCK-27454,Account,45.1,1,AGT-33
2026-12-26,TCK-27455,Refunds,7.5,4,AGT-25
2026-12-26,TCK-27456,Refunds,63.2,5,AGT-18
2026-12-27,TCK-27457,Account,52.5,3,AGT-32
2026-12-27,TCK-27458,Refunds,39.8,2,AGT-17
2026-12-27,TCK-27459,Billing,51.5,1,AGT-49
2026-12-27,TCK-27460,Technical,53.6,5,AGT-35
2026-12-27,TCK-27461,Technical,13.5,3,AGT-42
2026-12-27,TCK-27462,Billing,24.9,1,AGT-30
2026-12-27,TCK-27463,Technical,63.8,5,AGT-38
2026-12-27,TCK-27464,Refunds,55.3,3,AGT-21
2026-12-27,TCK-27465,Technical,11.3,1,AGT-29
2026-12-27,TCK-27466,Billing,20.9,4,AGT-11
2026-12-27,TCK-27467,Account,32.6,5,AGT-14
2026-12-27,TCK-27468,Account,28.0,5,AGT-31
2026-12-27,TCK-27469,Technical,5.0,4,AGT-42
2026-12-28,TCK-27470,Billing,69.4,1,AGT-10
2026-12-28,TCK-27471,Account,71.3,1,AGT-49
2026-12-28,TCK-27472,Technical,15.1,4,AGT-50
2026-12-28,TCK-27473,Account,20.4,4,AGT-41
2026-12-28,TCK-27474,Account,67.1,4,AGT-38
2026-12-28,TCK-27475,Refunds,3.6,4,AGT-40
2026-12-28,TCK-27476,Account,69.0,1,AGT-24
2026-12-28,TCK-27477,Technical,10.1,4,AGT-48
2026-12-28,TCK-27478,Refunds,58.9,1,AGT-12
2026-12-28,TCK-27479,Technical,27.7,2,AGT-28
2026-12-28,TCK-27480,Account,12.0,2,AGT-44
