date,shipment_id,origin,destination,weight_kg,cost_usd,transit_time_days,is_delayed
2032-03-25,SHP-125640,NY,Houston,4546.0,7110.33,2,0
2032-03-25,SHP-125641,Chicago,LA,4591.52,9467.7,9,0
2032-03-25,SHP-125642,Chicago,Miami,266.9,285.86,6,0
2032-03-25,SHP-125643,Houston,Seattle,4266.87,8943.64,11,0
2032-03-25,SHP-125644,Seattle,Chicago,3907.34,7071.66,13,1
2032-03-26,SHP-125645,Chicago,LA,4745.76,8916.87,8,0
2032-03-26,SHP-125646,LA,Chicago,3818.58,3142.93,3,0
2032-03-26,SHP-125647,Chicago,Houston,2857.97,6466.9,4,0
2032-03-26,SHP-125648,Seattle,Houston,3045.94,7175.64,5,0
2032-03-26,SHP-125649,NY,Seattle,2309.73,4359.73,13,0
2032-03-26,SHP-125650,Chicago,Miami,478.87,589.95,10,0
2032-03-26,SHP-125651,Houston,Miami,4617.09,3333.04,4,0
2032-03-26,SHP-125652,Seattle,Houston,1818.73,2119.84,10,0
2032-03-26,SHP-125653,NY,Seattle,994.0,923.27,9,0
2032-03-27,SHP-125654,Houston,LA,521.0,512.22,11,0
2032-03-27,SHP-125655,Chicago,NY,3567.75,7468.63,14,0
2032-03-27,SHP-125656,Houston,NY,3037.63,4109.72,7,0
2032-03-27,SHP-125657,NY,Houston,2084.33,5181.59,12,0
2032-03-27,SHP-125658,NY,Seattle,4402.43,6043.52,2,0
2032-03-27,SHP-125659,Seattle,Miami,3145.38,2171.41,6,0
2032-03-27,SHP-125660,Miami,LA,1714.83,2863.75,5,0
2032-03-28,SHP-125661,Seattle,Miami,243.47,512.99,7,1
2032-03-28,SHP-125662,Miami,LA,4033.45,6682.77,4,0
2032-03-28,SHP-125663,Seattle,Miami,3803.94,8696.86,2,0
2032-03-28,SHP-125664,Houston,Chicago,4508.51,10399.65,1,0
2032-03-28,SHP-125665,Chicago,Miami,188.99,428.37,12,0
2032-03-28,SHP-125666,NY,Seattle,1976.93,4022.0,1,0
2032-03-28,SHP-125667,Houston,NY,3895.0,7207.6,5,0
2032-03-28,SHP-125668,Houston,LA,3181.64,6188.82,11,0
2032-03-29,SHP-125669,NY,Miami,4579.49,10441.94,8,0
2032-03-29,SHP-125670,NY,Seattle,4194.77,7253.08,5,0
2032-03-29,SHP-125671,Miami,Houston,2709.83,2599.56,2,0
2032-03-29,SHP-125672,Chicago,Seattle,2409.48,1828.55,13,0
2032-03-29,SHP-125673,Chicago,Miami,4479.84,7601.67,3,0
2032-03-29,SHP-125674,LA,Seattle,2416.49,2493.68,9,0
2032-03-29,SHP-125675,Chicago,Miami,1948.04,3492.56,8,0
2032-03-29,SHP-125676,Chicago,Houston,2841.57,5188.85,4,0
2032-03-30,SHP-125677,LA,Miami,1872.97,1347.53,10,1
2032-03-30,SHP-125678,Houston,Seattle,1804.37,1521.36,1,0
2032-03-30,SHP-125679,Chicago,Houston,179.86,380.89,3,0
2032-03-30,SHP-125680,Houston,Chicago,2194.18,3051.81,6,0
2032-03-30,SHP-125681,Seattle,NY,2746.19,5789.74,3,0
2032-03-30,SHP-125682,Miami,NY,2717.87,2374.18,10,0
2032-03-31,SHP-125683,Chicago,Miami,2604.38,4452.26,2,0
2032-03-31,SHP-125684,Miami,NY,2841.09,5127.74,7,0
2032-03-31,SHP-125685,Chicago,Seattle,2565.67,4114.17,6,0
2032-03-31,SHP-125686,Miami,Seattle,3120.86,2259.92,14,0
2032-03-31,SHP-125687,Chicago,Miami,2264.24,5049.43,4,0
2032-03-31,SHP-125688,Houston,Miami,2769.97,4805.82,2,0
2032-04-01,SHP-125689,Miami,Houston,1832.34,3657.97,9,0
2032-04-01,SHP-125690,Seattle,Miami,3828.71,5392.05,9,0
2032-04-01,SHP-125691,LA,Houston,3432.38,2704.82,2,1
2032-04-01,SHP-125692,Chicago,Seattle,1761.03,2745.72,6,0
2032-04-01,SHP-125693,Seattle,LA,4054.84,6287.73,7,0
2032-04-01,SHP-125694,Houston,Seattle,4600.14,8541.13,5,0
2032-04-01,SHP-125695,Chicago,Seattle,3655.38,8321.92,6,0
2032-04-02,SHP-125696,NY,Chicago,4740.16,8717.44,11,0
2032-04-02,SHP-125697,Seattle,Chicago,3923.11,6515.69,14,0
2032-04-02,SHP-125698,Chicago,LA,2464.22,2663.21,6,0
2032-04-02,SHP-125699,Miami,Houston,4345.19,9521.92,11,0
2032-04-02,SHP-125700,Chicago,Miami,3825.81,4102.89,7,0
2032-04-02,SHP-125701,Seattle,Chicago,4815.52,6538.83,11,0
2032-04-02,SHP-125702,Chicago,Miami,2947.48,2186.74,8,0
2032-04-03,SHP-125703,Miami,LA,1115.06,2628.15,8,0
2032-04-03,SHP-125704,Miami,Seattle,1431.87,3419.44,5,0
2032-04-03,SHP-125705,Miami,LA,1224.75,1528.96,14,0
2032-04-03,SHP-125706,NY,Seattle,680.85,1561.31,8,0
2032-04-03,SHP-125707,Miami,NY,4962.49,12222.44,3,1
2032-04-04,SHP-125708,Miami,LA,764.32,1741.46,13,0
2032-04-04,SHP-125709,Miami,Chicago,3584.3,7205.07,8,1
2032-04-04,SHP-125710,Chicago,Seattle,293.14,349.09,2,0
2032-04-04,SHP-125711,Chicago,Miami,322.27,621.62,5,0
2032-04-04,SHP-125712,Chicago,NY,4212.1,9732.85,4,0
2032-04-04,SHP-125713,Chicago,LA,1029.3,2449.1,8,0
2032-04-04,SHP-125714,LA,NY,4640.78,3395.58,2,0
2032-04-05,SHP-125715,LA,NY,1648.21,887.85,4,0
2032-04-05,SHP-125716,Miami,NY,2126.71,5105.89,13,0
2032-04-05,SHP-125717,Houston,Chicago,1559.86,3665.49,10,0
2032-04-05,SHP-125718,Miami,Seattle,1863.72,2344.97,5,0
2032-04-05,SHP-125719,LA,Chicago,3724.86,4181.68,11,0
2032-04-06,SHP-125720,NY,Miami,3678.18,3650.2,9,0
2032-04-06,SHP-125721,LA,Chicago,3178.83,6194.99,9,1
2032-04-06,SHP-125722,Miami,Chicago,3865.86,5655.51,10,0
2032-04-06,SHP-125723,NY,Chicago,4682.37,5108.41,4,1
2032-04-06,SHP-125724,Miami,Chicago,3569.98,2652.76,14,0
2032-04-06,SHP-125725,Seattle,NY,2029.45,4838.29,8,0
2032-04-06,SHP-125726,Chicago,NY,570.75,471.87,9,1
2032-04-07,SHP-125727,Chicago,Houston,1666.31,3598.11,3,0
2032-04-07,SHP-125728,Miami,Houston,1835.84,2838.68,11,0
2032-04-07,SHP-125729,Miami,Seattle,2277.52,1472.4,2,0
2032-04-07,SHP-125730,Chicago,Seattle,2056.25,3608.58,5,0
2032-04-07,SHP-125731,Miami,NY,161.11,295.94,3,0
2032-04-07,SHP-125732,Chicago,LA,2819.57,1927.0,8,0
2032-04-07,SHP-125733,Houston,Seattle,2172.79,3448.62,1,0
2032-04-07,SHP-125734,LA,Seattle,420.66,977.41,10,0
2032-04-08,SHP-125735,Seattle,Miami,1818.57,1593.64,1,0
2032-04-08,SHP-125736,LA,NY,4181.75,7914.47,4,0
2032-04-08,SHP-125737,LA,Miami,2202.21,4223.21,5,1
2032-04-08,SHP-125738,NY,Houston,3684.3,4238.13,7,0
2032-04-08,SHP-125739,Chicago,NY,840.44,970.08,3,0
2032-04-09,SHP-125740,Chicago,NY,4142.11,6056.73,8,0
2032-04-09,SHP-125741,Miami,LA,4919.85,11654.92,2,0
2032-04-09,SHP-125742,Chicago,NY,4931.84,8550.32,1,0
2032-04-09,SHP-125743,Seattle,NY,3452.76,2957.99,6,0
2032-04-09,SHP-125744,Chicago,Miami,4984.0,6302.9,5,0
2032-04-09,SHP-125745,LA,Miami,3231.01,7309.5,9,0
2032-04-09,SHP-125746,Chicago,NY,2083.06,3252.16,14,0
2032-04-10,SHP-125747,Miami,Chicago,3299.16,8245.92,6,0
2032-04-10,SHP-125748,NY,Houston,1024.69,2305.49,1,0
2032-04-10,SHP-125749,Miami,Seattle,4655.9,4675.61,3,0
2032-04-10,SHP-125750,NY,LA,254.64,144.19,2,0
2032-04-10,SHP-125751,LA,Seattle,896.76,1907.83,12,0
2032-04-10,SHP-125752,Miami,Chicago,1626.45,1563.19,3,0
2032-04-10,SHP-125753,Seattle,Houston,1436.43,1284.79,2,1
2032-04-11,SHP-125754,Seattle,Chicago,196.68,300.88,1,0
2032-04-11,SHP-125755,LA,Houston,2180.59,3584.81,2,0
2032-04-11,SHP-125756,LA,Houston,1820.62,2226.52,6,0
2032-04-11,SHP-125757,Miami,Chicago,2041.01,2272.31,4,0
2032-04-11,SHP-125758,Chicago,Miami,3183.47,2554.96,8,0
2032-04-11,SHP-125759,Seattle,Houston,98.79,193.31,14,0
2032-04-11,SHP-125760,Chicago,Miami,1363.13,684.41,10,0
2032-04-12,SHP-125761,Chicago,Seattle,3235.56,3884.6,12,0
2032-04-12,SHP-125762,NY,Seattle,2310.26,4973.79,5,0
2032-04-12,SHP-125763,LA,NY,2669.35,1749.65,11,0
2032-04-12,SHP-125764,Chicago,Houston,3592.55,5577.13,8,0
2032-04-12,SHP-125765,Chicago,Miami,2067.0,1345.84,9,0
2032-04-12,SHP-125766,LA,Houston,71.84,48.25,5,0
2032-04-12,SHP-125767,Chicago,NY,2254.21,2943.85,2,0
2032-04-13,SHP-125768,Miami,NY,3993.61,5565.25,7,0
2032-04-13,SHP-125769,Chicago,Houston,4692.02,3498.98,13,0
2032-04-13,SHP-125770,Chicago,NY,4605.35,7498.44,6,0
2032-04-13,SHP-125771,Houston,Miami,3394.77,5412.49,2,0
2032-04-13,SHP-125772,Seattle,LA,2286.12,4155.15,6,0
2032-04-13,SHP-125773,NY,Seattle,4626.23,5520.13,3,0
2032-04-13,SHP-125774,Miami,LA,2671.08,2770.75,9,0
2032-04-14,SHP-125775,Miami,Chicago,3138.94,3517.86,4,0
2032-04-14,SHP-125776,Miami,Houston,402.47,363.48,11,0
2032-04-14,SHP-125777,Miami,LA,346.44,554.08,3,0
2032-04-14,SHP-125778,Seattle,LA,524.32,798.92,12,1
2032-04-14,SHP-125779,Houston,NY,1719.67,1929.79,8,0
2032-04-14,SHP-125780,Chicago,Seattle,3042.65,1567.97,7,0
2032-04-14,SHP-125781,LA,Seattle,2619.91,4217.34,3,0
2032-04-14,SHP-125782,Miami,LA,1269.81,1651.69,5,0
2032-04-15,SHP-125783,Chicago,Houston,1205.49,1876.03,4,0
2032-04-15,SHP-125784,Houston,Seattle,1734.5,2304.08,14,0
2032-04-15,SHP-125785,Houston,Miami,1185.68,702.73,5,0
2032-04-15,SHP-125786,NY,LA,3623.37,5125.7,14,0
2032-04-15,SHP-125787,Houston,LA,3543.73,4633.58,13,0
2032-04-15,SHP-125788,LA,Chicago,4262.48,5228.71,3,0
2032-04-16,SHP-125789,Miami,LA,1516.9,1707.19,14,0
2032-04-16,SHP-125790,Seattle,NY,3780.31,6815.41,2,1
2032-04-16,SHP-125791,Chicago,LA,4415.61,7458.75,2,0
2032-04-16,SHP-125792,Houston,Chicago,4992.02,8891.92,9,0
2032-04-16,SHP-125793,Houston,NY,1855.75,4397.24,7,0
2032-04-16,SHP-125794,Houston,Seattle,1012.47,1126.67,12,0
2032-04-16,SHP-125795,Seattle,Houston,589.04,1337.26,5,0
2032-04-16,SHP-125796,Seattle,NY,2378.5,5389.96,3,0
2032-04-17,SHP-125797,Houston,Miami,4797.47,7195.78,12,0
2032-04-17,SHP-125798,LA,Miami,2195.15,4106.47,12,0
2032-04-17,SHP-125799,Miami,NY,4116.03,9279.72,9,0
2032-04-17,SHP-125800,Chicago,Houston,1972.1,1696.74,10,0
2032-04-17,SHP-125801,LA,Houston,231.6,502.14,2,0
2032-04-17,SHP-125802,Chicago,LA,4826.13,11819.08,10,0
2032-04-18,SHP-125803,Seattle,Chicago,1135.15,1976.21,5,0
2032-04-18,SHP-125804,Seattle,Miami,2799.37,5965.03,11,0
2032-04-18,SHP-125805,Houston,Seattle,51.37,34.04,2,0
2032-04-18,SHP-125806,Miami,LA,322.15,416.39,7,0
2032-04-18,SHP-125807,Seattle,Miami,4432.91,5417.33,13,0
2032-04-18,SHP-125808,Seattle,NY,1122.62,1268.03,2,0
2032-04-19,SHP-125809,Miami,Seattle,882.33,1093.57,12,1
2032-04-19,SHP-125810,NY,Miami,1474.05,756.96,2,1
2032-04-19,SHP-125811,Houston,Miami,1545.28,1124.71,14,0
2032-04-19,SHP-125812,Chicago,Seattle,3538.58,8719.63,11,0
2032-04-19,SHP-125813,Miami,NY,1484.02,3301.49,4,0
2032-04-20,SHP-125814,Miami,Chicago,771.32,546.51,8,0
2032-04-20,SHP-125815,NY,Seattle,2078.43,3392.12,12,0
2032-04-20,SHP-125816,Seattle,LA,3007.84,5595.98,2,0
2032-04-20,SHP-125817,Seattle,Chicago,4690.33,9743.21,14,0
2032-04-20,SHP-125818,Houston,NY,4456.28,2241.29,1,0
2032-04-20,SHP-125819,Houston,LA,4624.51,2698.47,8,0
2032-04-20,SHP-125820,NY,Miami,3272.08,2057.94,11,0
2032-04-21,SHP-125821,Seattle,Houston,4057.34,4277.98,10,0
2032-04-21,SHP-125822,NY,Miami,2968.07,2704.53,14,0
2032-04-21,SHP-125823,Seattle,Houston,2909.68,1903.69,8,0
2032-04-21,SHP-125824,Miami,Seattle,4905.68,11002.76,9,0
2032-04-21,SHP-125825,Houston,Miami,4476.7,6352.6,4,0
2032-04-21,SHP-125826,NY,Houston,1018.17,2466.93,2,0
2032-04-21,SHP-125827,Miami,Houston,521.3,1179.36,11,0
2032-04-22,SHP-125828,LA,Chicago,1073.42,837.14,12,0
2032-04-22,SHP-125829,Chicago,LA,4350.6,3586.26,8,0
2032-04-22,SHP-125830,LA,Seattle,3828.25,3454.15,14,0
2032-04-22,SHP-125831,Chicago,Miami,3887.14,7738.81,2,0
2032-04-22,SHP-125832,Miami,Seattle,1471.08,846.57,2,0
2032-04-22,SHP-125833,Chicago,Seattle,4786.15,2445.22,9,0
2032-04-22,SHP-125834,NY,Houston,3158.59,3244.68,4,0
2032-04-22,SHP-125835,NY,Chicago,1797.62,1845.62,6,0
2032-04-23,SHP-125836,NY,Chicago,468.15,1146.04,4,1
2032-04-23,SHP-125837,Miami,NY,1479.6,1593.69,11,0
2032-04-23,SHP-125838,LA,NY,4061.63,3150.78,9,0
2032-04-23,SHP-125839,LA,Houston,2772.56,3548.58,9,0
2032-04-23,SHP-125840,NY,LA,2604.21,4208.26,3,0
2032-04-23,SHP-125841,Chicago,NY,1004.14,847.18,14,0
2032-04-24,SHP-125842,Houston,Chicago,3790.16,5774.11,14,1
2032-04-24,SHP-125843,Houston,Chicago,1550.14,3136.64,4,0
2032-04-24,SHP-125844,Chicago,Houston,2660.94,4465.73,6,0
2032-04-24,SHP-125845,LA,Seattle,1070.73,1654.59,5,0
2032-04-24,SHP-125846,Seattle,Chicago,3613.19,4764.59,10,0
2032-04-24,SHP-125847,Chicago,LA,1374.91,3188.4,5,0
2032-04-24,SHP-125848,LA,Miami,357.86,763.36,2,0
2032-04-24,SHP-125849,Chicago,LA,1060.17,1982.21,1,0
2032-04-24,SHP-125850,Chicago,LA,3989.1,6507.78,8,0
2032-04-24,SHP-125851,LA,Chicago,1440.1,2976.48,12,0
2032-04-25,SHP-125852,LA,Chicago,1709.62,2645.6,4,0
2032-04-25,SHP-125853,Chicago,LA,4559.77,9490.01,9,0
2032-04-25,SHP-125854,Houston,Seattle,4002.54,3057.03,12,0
2032-04-25,SHP-125855,Chicago,NY,161.77,317.75,14,0
2032-04-25,SHP-125856,Miami,Houston,1109.01,1050.94,7,0
2032-04-25,SHP-125857,Seattle,Miami,4830.89,6040.29,9,0
2032-04-25,SHP-125858,Seattle,Houston,1022.11,2336.96,5,0
2032-04-26,SHP-125859,Chicago,Miami,4795.05,2610.1,6,0
2032-04-26,SHP-125860,NY,Houston,4495.71,3263.87,6,0
2032-04-26,SHP-125861,LA,Chicago,631.97,1451.31,5,0
2032-04-26,SHP-125862,Seattle,Chicago,3534.19,8499.88,3,0
2032-04-26,SHP-125863,Miami,Chicago,3109.23,4488.31,5,0
2032-04-26,SHP-125864,Houston,LA,2595.45,1759.05,4,0
2032-04-26,SHP-125865,Houston,Miami,362.36,442.18,14,0
2032-04-27,SHP-125866,Seattle,Chicago,473.91,392.48,10,0
2032-04-27,SHP-125867,Seattle,Miami,59.6,40.59,3,0
2032-04-27,SHP-125868,NY,Miami,1045.73,763.67,12,0
2032-04-27,SHP-125869,NY,Houston,3374.07,8412.73,9,0
2032-04-27,SHP-125870,Chicago,Seattle,349.72,216.77,7,0
2032-04-28,SHP-125871,LA,Chicago,3506.47,5458.04,14,0
2032-04-28,SHP-125872,Chicago,Miami,1235.7,1918.68,13,0
2032-04-28,SHP-125873,NY,Chicago,4876.56,9510.91,6,0
2032-04-28,SHP-125874,LA,NY,3309.21,7411.9,13,0
2032-04-28,SHP-125875,Seattle,Miami,3105.89,5852.37,9,0
2032-04-29,SHP-125876,LA,Houston,1605.7,3838.97,4,0
2032-04-29,SHP-125877,NY,Chicago,3903.63,3984.2,4,0
2032-04-29,SHP-125878,Miami,NY,884.0,1392.57,8,0
2032-04-29,SHP-125879,Houston,Miami,2047.22,3732.95,4,0
2032-04-29,SHP-125880,NY,Chicago,4121.63,7368.45,4,0
2032-04-29,SHP-125881,Miami,NY,2953.96,3150.31,2,0
2032-04-29,SHP-125882,Seattle,Houston,4522.41,7073.77,3,0
2032-04-30,SHP-125883,Miami,LA,1487.54,3274.64,9,1
2032-04-30,SHP-125884,NY,Seattle,69.98,48.15,7,1
2032-04-30,SHP-125885,Houston,LA,3301.09,6271.34,1,1
2032-04-30,SHP-125886,Seattle,NY,4473.84,8651.28,11,0
2032-04-30,SHP-125887,Miami,Houston,4034.82,8233.35,6,0
2032-04-30,SHP-125888,Chicago,Miami,4851.03,8239.81,5,0
2032-05-01,SHP-125889,Miami,Houston,3746.19,4054.8,14,0
2032-05-01,SHP-125890,Seattle,Houston,4301.51,9346.2,14,0
2032-05-01,SHP-125891,Houston,NY,2342.95,2180.37,8,0
2032-05-01,SHP-125892,LA,Houston,4128.24,7432.44,6,0
2032-05-01,SHP-125893,Chicago,Seattle,927.6,1841.61,13,0
2032-05-01,SHP-125894,LA,Houston,3640.87,5581.37,9,0
2032-05-01,SHP-125895,Chicago,LA,3742.5,4938.01,9,0
2032-05-02,SHP-125896,Miami,NY,1912.29,1302.01,3,0
2032-05-02,SHP-125897,LA,Miami,4308.82,2967.06,6,0
2032-05-02,SHP-125898,Seattle,Miami,2873.84,2158.24,6,0
2032-05-02,SHP-125899,Miami,Seattle,622.09,1508.15,10,0
2032-05-02,SHP-125900,Houston,Seattle,343.04,599.05,5,0
2032-05-02,SHP-125901,NY,Chicago,654.77,1388.11,8,0
2032-05-03,SHP-125902,Houston,Chicago,4245.08,5629.19,14,0
2032-05-03,SHP-125903,Chicago,NY,148.53,271.25,6,0
2032-05-03,SHP-125904,Chicago,Seattle,3518.65,8129.27,6,0
2032-05-03,SHP-125905,Houston,Seattle,4323.66,10206.38,14,0
2032-05-03,SHP-125906,Miami,Seattle,1935.33,4122.36,3,0
2032-05-04,SHP-125907,NY,Seattle,852.77,1399.67,7,1
2032-05-04,SHP-125908,Houston,Seattle,3249.95,4798.03,8,0
2032-05-04,SHP-125909,LA,NY,1850.67,2646.26,5,0
2032-05-04,SHP-125910,NY,Houston,4253.62,5555.68,10,0
2032-05-04,SHP-125911,Chicago,Seattle,1154.61,1851.25,11,0
2032-05-04,SHP-125912,Chicago,LA,2143.6,4418.47,10,0
2032-05-04,SHP-125913,Seattle,Miami,4604.97,3884.63,4,0
2032-05-04,SHP-125914,Chicago,Miami,2095.23,4382.69,12,0
2032-05-05,SHP-125915,Seattle,Chicago,3282.67,4934.9,11,0
2032-05-05,SHP-125916,Houston,Miami,3970.84,3553.02,13,0
2032-05-05,SHP-125917,Houston,Seattle,2588.24,5892.29,1,0
2032-05-05,SHP-125918,NY,LA,3844.18,5583.51,4,0
2032-05-05,SHP-125919,Houston,LA,893.33,1075.2,9,0
2032-05-06,SHP-125920,Chicago,NY,584.12,1378.99,3,0
2032-05-06,SHP-125921,Seattle,NY,485.97,683.94,3,0
2032-05-06,SHP-125922,Chicago,Houston,3309.78,6596.18,9,0
2032-05-06,SHP-125923,Miami,LA,2461.54,2068.41,12,0
2032-05-06,SHP-125924,Seattle,Miami,3016.53,2040.72,8,0
2032-05-06,SHP-125925,Chicago,LA,3096.1,2077.42,2,0
2032-05-06,SHP-125926,Houston,LA,4756.62,11163.71,10,0
2032-05-07,SHP-125927,Miami,Seattle,3742.81,2953.11,1,0
2032-05-07,SHP-125928,LA,Houston,3891.41,8214.78,2,0
2032-05-07,SHP-125929,Chicago,NY,3533.37,3125.9,14,0
2032-05-07,SHP-125930,Chicago,LA,495.5,1072.51,2,0
2032-05-07,SHP-125931,LA,Houston,3510.94,2049.57,14,0
2032-05-07,SHP-125932,LA,NY,460.14,261.38,2,0
2032-05-08,SHP-125933,Houston,NY,428.68,922.37,1,0
2032-05-08,SHP-125934,Chicago,Houston,90.07,184.2,10,0
2032-05-08,SHP-125935,Seattle,LA,4642.97,9703.26,4,0
2032-05-08,SHP-125936,Seattle,Houston,3785.69,7455.62,3,0
2032-05-08,SHP-125937,NY,Houston,4233.9,6883.22,12,0
2032-05-08,SHP-125938,LA,NY,4080.06,10053.19,1,0
2032-05-08,SHP-125939,Houston,Chicago,813.39,718.47,9,0
2032-05-08,SHP-125940,LA,Miami,3021.69,6823.48,4,0
2032-05-08,SHP-125941,Miami,Houston,765.59,919.5,11,0
2032-05-09,SHP-125942,Seattle,NY,4165.56,4349.74,3,1
2032-05-09,SHP-125943,Miami,Seattle,1190.51,2194.07,3,1
2032-05-09,SHP-125944,LA,Chicago,3127.35,3516.09,4,0
2032-05-09,SHP-125945,Chicago,Seattle,384.96,685.62,12,0
2032-05-09,SHP-125946,Chicago,LA,4085.76,9124.01,7,0
2032-05-09,SHP-125947,NY,Chicago,2180.4,3548.38,2,0
2032-05-09,SHP-125948,Chicago,NY,3372.86,2728.84,9,0
2032-05-10,SHP-125949,Miami,NY,586.44,653.64,13,0
2032-05-10,SHP-125950,Chicago,Seattle,235.15,141.79,5,0
2032-05-10,SHP-125951,Houston,LA,3395.33,3908.38,3,0
2032-05-10,SHP-125952,NY,Miami,4217.23,4197.22,7,0
2032-05-10,SHP-125953,NY,Miami,4504.53,9742.39,6,0
2032-05-11,SHP-125954,Chicago,LA,1378.18,902.98,9,0
2032-05-11,SHP-125955,Seattle,Houston,291.29,162.36,12,0
2032-05-11,SHP-125956,Miami,Houston,2795.7,6314.21,1,0
2032-05-11,SHP-125957,LA,Houston,769.59,503.69,2,0
2032-05-11,SHP-125958,LA,Chicago,2835.99,4474.64,12,0
2032-05-11,SHP-125959,Houston,Miami,1006.13,1014.44,11,0
2032-05-11,SHP-125960,Houston,Chicago,1750.02,3760.1,1,0
2032-05-11,SHP-125961,Chicago,NY,1413.9,2621.59,7,0
2032-05-12,SHP-125962,Houston,Seattle,1656.81,3430.43,6,0
2032-05-12,SHP-125963,Chicago,Seattle,3639.0,8143.31,6,0
2032-05-12,SHP-125964,Seattle,Miami,2589.63,1417.38,4,0
2032-05-12,SHP-125965,Miami,Houston,1239.89,2419.02,1,0
2032-05-12,SHP-125966,Chicago,Houston,3753.42,8485.05,5,0
2032-05-12,SHP-125967,Miami,Chicago,332.66,738.97,8,0
2032-05-12,SHP-125968,LA,NY,2588.88,1605.44,10,0
2032-05-12,SHP-125969,Houston,Miami,74.57,150.64,8,0
2032-05-12,SHP-125970,Houston,Seattle,295.16,453.51,11,0
2032-05-13,SHP-125971,Seattle,Miami,3480.89,5397.63,9,0
2032-05-13,SHP-125972,LA,NY,4811.2,9296.82,2,0
2032-05-13,SHP-125973,Chicago,Houston,2229.58,1898.38,1,0
2032-05-13,SHP-125974,Seattle,NY,1383.64,2189.03,4,0
2032-05-13,SHP-125975,Chicago,Miami,3464.54,6932.66,5,0
2032-05-13,SHP-125976,Seattle,LA,1897.25,3576.33,2,0
2032-05-13,SHP-125977,Houston,Seattle,3764.12,5760.7,2,0
2032-05-14,SHP-125978,Houston,Chicago,2927.38,6079.18,4,0
2032-05-14,SHP-125979,Seattle,Houston,1897.75,1709.79,6,0
2032-05-14,SHP-125980,LA,Miami,1211.54,1588.91,9,0
2032-05-14,SHP-125981,Miami,NY,4780.72,10588.08,4,0
2032-05-14,SHP-125982,Seattle,Houston,1594.31,3561.5,4,0
2032-05-14,SHP-125983,Houston,Seattle,2883.71,4820.08,7,0
2032-05-14,SHP-125984,NY,LA,940.65,1884.48,5,0
2032-05-14,SHP-125985,LA,Seattle,1898.89,1413.26,4,0
2032-05-14,SHP-125986,Seattle,NY,4129.75,2629.0,9,0
2032-05-15,SHP-125987,Seattle,NY,1914.42,4516.36,12,0
2032-05-15,SHP-125988,Miami,Seattle,3572.35,6444.49,8,0
2032-05-15,SHP-125989,Miami,Seattle,4965.42,11471.96,10,0
2032-05-15,SHP-125990,LA,Seattle,1200.47,1415.8,10,0
2032-05-15,SHP-125991,Chicago,Houston,2591.14,1735.18,4,0
2032-05-15,SHP-125992,Chicago,LA,1306.1,1566.16,10,0
2032-05-15,SHP-125993,LA,Houston,2834.79,2434.56,4,0
2032-05-15,SHP-125994,Houston,Seattle,3938.62,5105.08,9,1
2032-05-15,SHP-125995,Seattle,Chicago,2884.35,3426.42,3,0
2032-05-16,SHP-125996,Houston,Chicago,3716.56,4651.21,3,0
2032-05-16,SHP-125997,LA,Miami,777.99,867.41,12,0
2032-05-16,SHP-125998,Seattle,NY,3672.55,8085.15,8,0
2032-05-16,SHP-125999,Miami,Seattle,3174.96,3870.58,14,0
2032-05-16,SHP-126000,Houston,Chicago,3923.1,9646.97,7,0
2032-05-16,SHP-126001,Chicago,Seattle,1718.06,1336.3,2,0
2032-05-16,SHP-126002,Chicago,LA,3194.48,2211.6,7,0
2032-05-17,SHP-126003,Houston,Miami,3651.1,5426.04,9,0
2032-05-17,SHP-126004,Seattle,Houston,4667.99,6412.34,14,0
2032-05-17,SHP-126005,Chicago,NY,1358.07,3196.39,14,0
2032-05-17,SHP-126006,Chicago,Houston,1971.28,1452.2,1,0
2032-05-17,SHP-126007,Houston,NY,2034.35,5051.47,11,0
2032-05-17,SHP-126008,Houston,Seattle,2476.52,2215.61,12,0
2032-05-18,SHP-126009,Chicago,LA,4252.06,8478.51,9,0
2032-05-18,SHP-126010,LA,Miami,3186.17,5329.32,3,0
2032-05-18,SHP-126011,Houston,Miami,1703.32,1663.54,9,0
2032-05-18,SHP-126012,Chicago,Miami,1692.74,3567.86,11,0
2032-05-18,SHP-126013,Chicago,Seattle,4195.15,3069.95,8,0
2032-05-18,SHP-126014,Seattle,Houston,4341.42,2555.29,7,0
2032-05-18,SHP-126015,Miami,LA,4009.41,3648.95,4,0
2032-05-19,SHP-126016,Miami,LA,4751.96,9994.52,2,0
2032-05-19,SHP-126017,Seattle,Houston,2631.75,4801.48,6,1
2032-05-19,SHP-126018,Miami,NY,3428.62,4837.2,1,0
2032-05-19,SHP-126019,Miami,LA,4014.32,2330.4,11,0
2032-05-19,SHP-126020,LA,NY,4732.25,6760.8,4,0
2032-05-19,SHP-126021,LA,NY,2199.88,3538.06,3,0
2032-05-19,SHP-126022,LA,Houston,2695.34,3583.49,3,0
2032-05-19,SHP-126023,Houston,Chicago,4010.68,4157.65,13,0
2032-05-20,SHP-126024,Chicago,Miami,1011.52,1686.99,3,0
2032-05-20,SHP-126025,Houston,Chicago,1781.89,2367.0,12,0
2032-05-20,SHP-126026,Houston,Seattle,75.97,112.24,2,0
2032-05-20,SHP-126027,LA,Miami,612.99,1200.72,4,0
2032-05-20,SHP-126028,Miami,Houston,4106.69,8359.41,8,1
