date,ticker,open_price,high,low,close_price,volume
2023-05-23,AMZN,64.14,65.61,63.07,64.95,24791545
2023-05-24,AMZN,64.34,65.17,64.0,64.09,6606852
2023-05-25,AMZN,63.94,64.54,62.07,63.29,6469014
2023-05-26,AMZN,63.73,65.7,63.69,64.41,43922086
2023-05-29,AMZN,64.18,65.79,63.75,64.83,20355974
2023-05-30,AMZN,64.46,65.81,63.62,65.04,23748119
2023-05-31,AMZN,65.1,65.43,64.15,64.83,39453854
2023-06-01,AMZN,64.61,65.52,63.81,64.44,45988286
2023-06-02,AMZN,64.59,64.6,62.91,64.09,14929946
2023-06-05,AMZN,63.88,65.46,63.2,64.75,17606977
2023-06-06,AMZN,65.06,65.41,64.89,64.99,4703747
2023-06-07,AMZN,64.52,67.0,63.25,65.72,11103392
2023-06-08,AMZN,65.72,66.24,64.28,65.38,41635772
2023-06-09,AMZN,66.01,67.03,64.11,64.75,6704584
2023-06-12,AMZN,64.72,65.07,63.8,65.02,13099007
2023-06-13,AMZN,65.21,66.4,64.58,65.2,33512158
2023-06-14,AMZN,64.98,66.14,64.29,64.43,5168281
2023-06-15,AMZN,64.13,65.53,63.83,65.33,10679726
2023-06-16,AMZN,65.63,66.14,64.69,64.75,14588094
2023-06-19,AMZN,64.83,65.25,64.14,64.34,6523429
2023-06-20,AMZN,64.48,65.18,62.23,63.07,44086187
2023-06-21,AMZN,63.23,63.54,62.24,62.88,48970370
2023-06-22,AMZN,62.74,63.54,61.31,61.92,48196235
2023-06-23,AMZN,61.7,62.01,60.83,61.9,38662079
2023-06-26,AMZN,62.48,63.19,61.85,62.73,27479921
2023-06-27,AMZN,63.28,64.13,62.1,63.74,18794175
2023-06-28,AMZN,63.95,64.02,62.73,63.91,13543525
2023-06-29,AMZN,64.05,65.34,63.21,64.9,16452370
2023-06-30,AMZN,65.05,65.29,63.69,64.28,34072419
2023-07-03,AMZN,64.91,65.24,62.24,63.14,7003845
2023-07-04,AMZN,63.03,63.23,61.12,61.61,47028194
2023-07-05,AMZN,62.13,63.81,62.01,62.73,34756200
2023-07-06,AMZN,62.74,63.23,61.8,63.17,46602748
2023-07-07,AMZN,63.01,64.12,62.09,63.36,28913269
2023-07-10,AMZN,63.21,63.73,62.25,62.46,1412686
2023-07-11,AMZN,62.31,63.48,61.76,62.63,20580621
2023-07-12,AMZN,63.24,63.83,62.01,63.06,19773929
2023-07-13,AMZN,63.13,63.87,61.85,62.94,24229435
2023-07-14,AMZN,62.68,63.67,61.93,62.76,17811831
2023-07-17,AMZN,62.5,62.71,62.23,62.38,27592727
2023-07-18,AMZN,62.92,63.22,61.87,63.17,42618497
2023-07-19,AMZN,63.71,64.07,62.13,63.02,6475757
2023-07-20,AMZN,62.77,64.17,62.57,63.76,48513470
2023-07-21,AMZN,64.33,65.37,63.59,64.67,36713063
2023-07-24,AMZN,64.21,65.36,63.31,64.46,46275141
2023-07-25,AMZN,64.66,64.92,63.65,64.69,22539423
2023-07-26,AMZN,64.11,66.03,62.83,64.88,40039611
2023-07-27,AMZN,64.6,65.69,63.91,64.65,38196625
2023-07-28,AMZN,64.71,65.77,64.23,65.08,32072787
2023-07-31,AMZN,65.26,66.66,64.12,65.81,9496352
2023-08-01,AMZN,65.81,66.46,65.21,65.22,33392623
2023-08-02,AMZN,65.11,65.61,64.05,65.52,21694644
2023-08-03,AMZN,66.04,67.31,64.18,65.47,15842639
2023-08-04,AMZN,65.14,65.8,64.44,65.78,20321761
2023-08-07,AMZN,65.31,67.49,65.29,66.79,3755958
2023-08-08,AMZN,67.16,67.42,65.34,66.12,9498983
2023-08-09,AMZN,66.57,66.81,64.27,65.22,8946425
2023-08-10,AMZN,64.66,65.67,63.37,65.4,9263744
2023-08-11,AMZN,65.97,66.17,64.49,65.72,44594451
2023-08-14,AMZN,66.05,67.98,65.52,66.77,45835395
2023-08-15,AMZN,66.13,67.49,65.2,66.59,44322941
2023-08-16,AMZN,66.83,69.01,66.41,68.36,40795654
2023-08-17,AMZN,67.69,68.35,66.67,68.05,4194584
2023-08-18,AMZN,68.37,69.08,67.35,68.52,12040996
2023-08-21,AMZN,68.58,69.9,68.02,68.68,12815542
2023-08-22,AMZN,68.07,70.63,66.78,69.62,36836034
2023-08-23,AMZN,69.64,70.98,69.48,70.81,49784637
2023-08-24,AMZN,70.29,73.03,69.66,71.74,2814353
2023-08-25,AMZN,72.35,72.85,71.03,72.41,11551029
2023-08-28,AMZN,71.8,73.07,71.45,71.92,43683619
2023-08-29,AMZN,71.34,72.31,70.31,71.4,1391640
2023-08-30,AMZN,70.76,71.04,69.69,70.51,19072413
2023-08-31,AMZN,70.06,70.41,69.1,69.95,15514668
2023-09-01,AMZN,69.81,69.86,68.9,69.84,31463103
2023-09-04,AMZN,69.41,70.47,68.32,68.84,25664686
2023-09-05,AMZN,69.35,70.53,69.18,70.4,29206245
2023-09-06,AMZN,69.78,71.0,68.77,69.83,42123904
2023-09-07,AMZN,69.85,71.46,69.05,70.62,3534232
2023-09-08,AMZN,70.32,70.96,69.43,70.43,44688215
2023-09-11,AMZN,71.08,71.28,70.51,71.26,40053887
2023-09-12,AMZN,71.14,72.55,70.79,71.98,32427230
2023-09-13,AMZN,72.24,72.98,71.41,72.23,8498063
2023-09-14,AMZN,71.6,71.96,70.65,71.27,48776957
2023-09-15,AMZN,71.63,72.54,69.93,70.65,26184794
2023-09-18,AMZN,71.25,71.66,70.99,71.42,19461379
2023-09-19,AMZN,71.06,71.38,70.1,70.55,43690325
2023-09-20,AMZN,71.14,72.1,70.47,70.95,35337663
2023-09-21,AMZN,70.94,71.42,68.94,70.14,7751954
2023-09-22,AMZN,70.67,71.56,69.11,70.09,4823630
2023-09-25,AMZN,70.05,71.28,69.68,70.5,25367443
2023-09-26,AMZN,71.2,71.31,69.63,70.63,4274772
2023-09-27,AMZN,70.06,70.28,69.44,69.5,25863770
2023-09-28,AMZN,69.0,70.78,68.82,70.18,9257323
2023-09-29,AMZN,70.63,71.52,69.78,70.25,17367753
2023-10-02,AMZN,69.97,72.27,69.94,71.21,31735434
2023-10-03,AMZN,71.46,71.63,70.34,71.36,23051086
2023-10-04,AMZN,71.89,72.64,70.86,71.0,13912197
2023-10-05,AMZN,70.51,71.32,69.94,71.15,14864143
2023-10-06,AMZN,70.85,71.05,70.22,70.68,20252210
2023-10-09,AMZN,70.01,70.42,67.67,68.63,14441859
2023-10-10,AMZN,68.1,68.86,67.86,68.32,31571636
2023-10-11,AMZN,67.74,68.28,65.26,66.39,36167783
2023-10-12,AMZN,66.06,66.6,64.63,64.99,18822114
2023-10-13,AMZN,64.49,64.8,64.06,64.13,22999005
2023-10-16,AMZN,63.81,64.58,61.89,62.4,19848355
2023-10-17,AMZN,62.67,63.0,60.8,62.01,28654076
2023-10-18,AMZN,61.59,62.62,60.99,62.01,11047355
2023-10-19,AMZN,61.63,63.19,61.42,62.12,47179471
2023-10-20,AMZN,62.45,64.38,61.3,63.44,40356483
2023-10-23,AMZN,62.96,63.81,61.9,63.22,7090184
2023-10-24,AMZN,63.65,64.08,63.09,63.23,36472190
2023-10-25,AMZN,63.61,64.79,62.49,64.31,44292600
2023-10-26,AMZN,64.89,65.86,63.65,64.22,5579099
2023-10-27,AMZN,64.86,64.99,63.59,64.5,29724412
2023-10-30,AMZN,64.32,65.06,63.49,64.5,27220062
2023-10-31,AMZN,64.74,65.88,63.49,64.16,24613940
2023-11-01,AMZN,64.69,67.39,63.84,66.11,20785163
2023-11-02,AMZN,66.77,67.67,65.8,67.38,23489762
2023-11-03,AMZN,66.84,68.06,66.64,67.55,48147602
2023-11-06,AMZN,68.06,68.74,67.77,67.84,14885929
2023-11-07,AMZN,68.31,69.41,67.05,69.15,35453369
2023-11-08,AMZN,68.93,69.65,67.78,67.94,34061118
2023-11-09,AMZN,67.28,67.5,65.97,67.36,13923118
2023-11-10,AMZN,66.81,68.06,66.81,67.03,18050635
2023-11-13,AMZN,66.83,67.57,64.88,65.87,38512677
2023-11-14,AMZN,66.42,66.8,65.09,66.24,19283198
2023-11-15,AMZN,65.67,66.55,64.52,65.5,24350606
2023-11-16,AMZN,65.73,66.33,64.55,66.15,33192884
2023-11-17,AMZN,66.55,68.64,66.08,67.48,36992813
2023-11-20,AMZN,67.68,70.0,67.53,68.95,4339851
2023-11-21,AMZN,69.17,70.38,67.64,68.95,13311928
2023-11-22,AMZN,69.23,69.81,67.39,68.17,7091853
2023-11-23,AMZN,68.04,68.28,66.42,66.52,10504922
2023-11-24,AMZN,65.88,66.74,64.96,65.55,44496072
2023-11-27,AMZN,65.46,66.01,64.59,65.24,34097342
2023-11-28,AMZN,65.3,65.9,64.13,64.56,45994262
2023-11-29,AMZN,64.65,66.04,64.24,65.58,8832874
2023-11-30,AMZN,65.44,65.74,65.39,65.73,36326211
2023-12-01,AMZN,65.8,66.18,63.49,64.04,44921418
2023-12-04,AMZN,63.63,64.31,63.08,63.25,14147419
2023-12-05,AMZN,63.18,63.94,61.48,62.43,24046756
2023-12-06,AMZN,61.89,61.96,61.07,61.71,7214091
2023-12-07,AMZN,61.6,62.55,60.01,61.09,26786166
2023-12-08,AMZN,60.54,61.12,59.82,60.07,15865100
2023-12-11,AMZN,60.32,62.16,59.71,61.43,43505655
2023-12-12,AMZN,61.98,63.18,60.23,61.11,2527570
2023-12-13,AMZN,60.67,61.25,60.08,61.0,11722128
2023-12-14,AMZN,60.95,62.28,60.06,61.39,5374361
2023-12-15,AMZN,61.91,63.61,60.98,62.54,49776059
2023-12-18,AMZN,62.15,63.46,61.31,62.52,10455927
2023-12-19,AMZN,62.13,63.13,60.91,62.7,21682391
2023-12-20,AMZN,63.02,64.18,62.76,63.79,25520738
2023-12-21,AMZN,64.4,65.54,63.65,63.97,17438895
2023-12-22,AMZN,63.68,64.24,63.34,63.84,37426394
2023-12-25,AMZN,64.1,65.28,63.83,64.19,29574744
2023-12-26,AMZN,64.16,64.78,62.93,63.92,32941195
2023-12-27,AMZN,64.52,65.41,62.6,63.42,12513950
2023-12-28,AMZN,64.02,66.09,63.72,65.7,12755670
2023-12-29,AMZN,65.5,67.33,64.9,67.24,34908074
2024-01-01,AMZN,67.27,67.56,65.99,67.41,33515454
2024-01-02,AMZN,68.05,69.65,66.7,68.32,30626227
2024-01-03,AMZN,67.78,68.46,67.13,68.23,8402586
2024-01-04,AMZN,68.7,70.0,67.89,68.67,19177028
2024-01-05,AMZN,68.33,68.87,68.1,68.14,19724402
2024-01-08,AMZN,67.95,68.69,66.54,67.89,12477401
2024-01-09,AMZN,68.09,69.75,66.87,69.06,36845153
2024-01-10,AMZN,69.67,70.83,68.84,68.89,26515943
2024-01-11,AMZN,69.06,70.43,67.52,67.91,46765928
2024-01-12,AMZN,67.46,68.67,65.92,66.37,11963859
2024-01-15,AMZN,66.09,67.4,64.69,64.95,26770715
2024-01-16,AMZN,65.29,66.62,64.81,65.52,21914511
2024-01-17,AMZN,65.51,65.82,65.2,65.54,25226925
2024-01-18,AMZN,64.95,65.66,63.17,63.77,13709775
2024-01-19,AMZN,63.88,64.66,63.84,64.2,39383740
2024-01-22,AMZN,64.33,66.99,63.54,65.86,29527131
2024-01-23,AMZN,65.85,66.56,65.78,66.31,34176584
2024-01-24,AMZN,65.93,66.77,65.31,66.63,23652595
2024-01-25,AMZN,66.7,69.19,65.71,68.34,36311508
2024-01-26,AMZN,68.09,69.34,66.46,67.49,15841039
2024-01-29,AMZN,67.9,68.26,65.65,65.99,19210578
2024-01-30,AMZN,65.48,66.58,64.0,64.86,13985551
2024-01-31,AMZN,64.96,65.35,63.67,64.69,31488184
2024-02-01,AMZN,64.32,65.03,63.58,64.69,28573237
2024-02-02,AMZN,64.87,65.18,62.52,63.58,1283606
2024-02-05,AMZN,63.96,64.46,62.98,63.33,12383579
2024-02-06,AMZN,63.63,63.73,61.47,62.71,17646340
2024-02-07,AMZN,63.17,63.92,61.94,63.12,4052549
2024-02-08,AMZN,63.26,63.94,61.37,62.47,11958984
2024-02-09,AMZN,62.61,63.08,60.47,61.66,48613281
2024-02-12,AMZN,61.28,61.84,60.37,60.71,38644478
2024-02-13,AMZN,60.3,60.45,59.06,59.97,38039728
2024-02-14,AMZN,59.54,60.8,58.91,60.15,47272584
2024-02-15,AMZN,60.04,60.67,59.17,60.12,9482952
2024-02-16,AMZN,60.7,61.0,59.02,59.47,16281106
2024-02-19,AMZN,59.23,59.46,58.11,59.46,12529229
2024-02-20,AMZN,59.25,60.29,58.58,60.18,6636977
2024-02-21,AMZN,59.76,61.74,59.4,60.99,47822641
2024-02-22,AMZN,61.22,62.33,60.14,60.98,49825276
2024-02-23,AMZN,61.48,62.34,60.15,60.35,39174005
2024-02-26,AMZN,60.94,61.32,59.62,60.3,15839583
2024-02-27,AMZN,59.77,60.63,58.66,60.15,13710491
2024-02-28,AMZN,59.89,60.95,59.79,60.13,29343685
2024-02-29,AMZN,60.29,61.91,59.81,61.76,36109662
2024-03-01,AMZN,61.87,62.9,60.72,61.0,33176100
2024-03-04,AMZN,61.28,61.85,59.66,60.36,4936350
2024-03-05,AMZN,60.72,61.24,60.09,60.91,45851992
2024-03-06,AMZN,60.94,60.96,60.06,60.83,46965770
2024-03-07,AMZN,61.02,61.74,60.19,60.6,48430154
2024-03-08,AMZN,60.01,61.83,59.25,60.78,43911270
2024-03-11,AMZN,61.16,61.79,60.58,60.91,33046717
2024-03-12,AMZN,60.59,61.6,59.73,60.38,49939342
2024-03-13,AMZN,60.56,61.54,60.22,60.86,20467595
2024-03-14,AMZN,61.28,62.21,59.8,60.99,1012931
2024-03-15,AMZN,60.42,60.67,59.65,60.47,6852361
2024-03-18,AMZN,60.13,60.24,59.49,60.12,32121301
2024-03-19,AMZN,60.34,61.24,60.23,60.65,5041580
2024-03-20,AMZN,60.22,61.22,59.88,59.98,1273222
2024-03-21,AMZN,60.27,60.51,59.16,59.57,5370072
2024-03-22,AMZN,59.03,59.81,57.63,58.61,36026070
2024-03-25,AMZN,58.86,59.58,57.91,58.87,16774273
2024-03-26,AMZN,58.48,58.98,57.62,57.97,10413932
2024-03-27,AMZN,58.51,59.71,58.14,58.91,38466265
2024-03-28,AMZN,58.38,58.86,58.13,58.63,23284284
2024-03-29,AMZN,58.85,60.27,57.82,59.84,23031515
2024-04-01,AMZN,59.88,61.29,58.91,60.44,16521620
2024-04-02,AMZN,60.51,61.18,60.05,60.15,40656015
2024-04-03,AMZN,60.36,61.08,59.91,60.22,25428915
2024-04-04,AMZN,60.63,61.9,59.91,60.88,28246500
2024-04-05,AMZN,60.77,62.04,60.7,61.13,35400481
2024-04-08,AMZN,60.75,61.02,59.86,60.72,26047601
2024-04-09,AMZN,61.28,62.53,61.07,61.35,35093088
2024-04-10,AMZN,60.89,61.58,59.43,60.52,20288404
2024-04-11,AMZN,60.53,60.8,60.12,60.22,16600881
2024-04-12,AMZN,60.54,62.55,60.29,61.85,17018343
2024-04-15,AMZN,61.81,62.77,60.44,60.6,29214586
2024-04-16,AMZN,60.28,61.0,59.26,60.56,7423843
2024-04-17,AMZN,60.83,61.88,59.23,59.98,45350265
2024-04-18,AMZN,59.78,60.4,58.41,59.52,13888047
2024-04-19,AMZN,59.15,60.17,58.59,59.91,33019453
2024-04-22,AMZN,60.15,60.75,58.85,59.4,7867559
2024-04-23,AMZN,59.04,60.03,58.49,59.93,48096225
2024-04-24,AMZN,59.36,59.57,58.33,58.49,13632049
2024-04-25,AMZN,58.29,60.19,58.26,59.43,8952099
2024-04-26,AMZN,59.92,61.25,58.83,60.86,31336500
2024-04-29,AMZN,60.48,61.11,59.31,59.86,16768249
2024-04-30,AMZN,59.32,60.35,58.62,59.14,49184979
2024-05-01,AMZN,58.83,59.26,57.16,58.16,30661347
2024-05-02,AMZN,58.14,58.76,57.72,58.41,48511350
2024-05-03,AMZN,58.52,59.63,57.12,58.16,7302828
2024-05-06,AMZN,57.89,58.67,57.35,58.02,40825383
2024-05-07,AMZN,57.9,59.03,56.62,57.59,32106067
2024-05-08,AMZN,58.0,58.37,57.25,57.5,42310179
2024-05-09,AMZN,57.55,57.65,56.73,57.24,43431210
2024-05-10,AMZN,56.67,57.06,54.72,55.56,38610790
2024-05-13,AMZN,55.76,56.67,54.65,56.24,22937384
2024-05-14,AMZN,55.85,56.25,54.88,55.81,39410568
2024-05-15,AMZN,55.89,57.28,55.53,56.47,19482352
2024-05-16,AMZN,56.67,58.15,55.74,57.18,21924977
2024-05-17,AMZN,56.95,57.53,56.15,56.67,35263038
2024-05-20,AMZN,56.67,56.84,55.44,56.4,35738161
2024-05-21,AMZN,56.58,56.72,55.55,55.71,41849590
2024-05-22,AMZN,55.24,55.81,55.18,55.59,29610917
2024-05-23,AMZN,55.18,56.08,54.57,55.41,27982336
2024-05-24,AMZN,55.84,56.6,55.48,56.22,2838093
2024-05-27,AMZN,56.75,57.72,55.35,56.14,24662013
2024-05-28,AMZN,55.75,57.87,55.45,57.13,6761212
2024-05-29,AMZN,56.95,57.71,56.53,57.11,16146734
2024-05-30,AMZN,57.29,58.15,56.61,57.41,43472742
2024-05-31,AMZN,57.33,59.1,56.19,58.41,48130280
2024-06-03,AMZN,58.6,59.45,57.94,58.06,25292866
2024-06-04,AMZN,57.68,57.9,56.51,57.05,18071728
2024-06-05,AMZN,56.69,56.74,55.75,56.09,12710265
2024-06-06,AMZN,55.91,56.3,55.13,55.25,11583450
2024-06-07,AMZN,55.22,56.15,54.49,54.68,46842305
2024-06-10,AMZN,54.36,55.91,53.51,55.17,29247691
2024-06-11,AMZN,55.43,55.79,55.19,55.73,31026296
2024-06-12,AMZN,55.53,56.57,54.31,55.28,5698108
2024-06-13,AMZN,55.34,56.82,55.09,56.3,34151421
2024-06-14,AMZN,56.49,57.25,55.13,56.24,22559198
2024-06-17,AMZN,55.81,56.39,55.12,55.92,26147204
2024-06-18,AMZN,55.38,57.04,54.93,55.96,38241360
2024-06-19,AMZN,56.32,57.66,56.31,57.22,6195121
2024-06-20,AMZN,56.98,57.84,55.87,57.15,22922558
2024-06-21,AMZN,57.09,57.57,56.12,56.67,9637376
2024-06-24,AMZN,57.2,58.0,56.85,56.85,5199973
2024-06-25,AMZN,56.57,57.65,55.93,56.04,31810488
2024-06-26,AMZN,55.75,56.16,54.83,55.77,38468433
2024-06-27,AMZN,56.26,56.57,54.91,55.22,40996296
2024-06-28,AMZN,55.67,56.17,54.78,55.43,40511118
2024-07-01,AMZN,55.78,56.85,55.52,56.09,28256451
2024-07-02,AMZN,56.13,58.4,56.1,57.34,47153387
2024-07-03,AMZN,57.33,57.61,56.59,57.11,3833753
2024-07-04,AMZN,56.79,57.78,56.09,56.7,8338272
2024-07-05,AMZN,56.34,57.34,55.32,55.34,22482610
2024-07-08,AMZN,55.42,55.79,54.99,55.71,13747361
2024-07-09,AMZN,55.37,55.38,54.01,55.08,42391477
2024-07-10,AMZN,55.6,55.78,55.24,55.5,14367262
2024-07-11,AMZN,55.98,56.56,55.35,55.99,47074270
2024-07-12,AMZN,56.51,57.52,55.67,57.15,9402527
2024-07-15,AMZN,56.98,57.51,56.45,56.48,32160166
2024-07-16,AMZN,56.19,56.29,54.71,55.81,28004721
2024-07-17,AMZN,55.28,55.55,54.51,55.49,43128730
2024-07-18,AMZN,55.9,56.92,54.84,56.28,33234214
2024-07-19,AMZN,55.97,56.8,55.53,56.03,43071609
2024-07-22,AMZN,56.13,56.39,55.84,56.15,49002950
2024-07-23,AMZN,55.85,56.95,53.59,54.39,17489694
2024-07-24,AMZN,54.65,55.14,54.36,54.7,24186163
2024-07-25,AMZN,55.16,56.18,54.0,54.78,18813594
2024-07-26,AMZN,54.5,54.94,53.5,54.76,46462462
2024-07-29,AMZN,55.13,56.78,54.38,56.3,4897072
2024-07-30,AMZN,56.12,56.56,55.54,55.71,18343034
2024-07-31,AMZN,55.44,56.29,54.42,54.86,10177311
2024-08-01,AMZN,55.17,56.31,54.41,55.5,7606576
2024-08-02,AMZN,55.32,56.41,54.57,54.6,49641214
2024-08-05,AMZN,54.42,55.09,53.42,54.68,26653067
2024-08-06,AMZN,54.65,54.87,53.74,54.61,14892838
2024-08-07,AMZN,54.77,55.77,53.95,54.56,19433030
2024-08-08,AMZN,55.08,55.57,53.43,54.41,25552126
2024-08-09,AMZN,54.55,55.87,53.84,54.8,44193482
2024-08-12,AMZN,55.06,55.42,53.66,54.04,15252634
2024-08-13,AMZN,54.3,55.2,52.88,53.73,22850326
2024-08-14,AMZN,53.23,53.7,51.49,52.31,42363807
2024-08-15,AMZN,52.02,52.56,51.35,52.1,42565696
2024-08-16,AMZN,51.82,52.68,50.41,50.77,2952461
2024-08-19,AMZN,50.91,51.35,49.8,50.09,23410002
2024-08-20,AMZN,50.04,50.97,49.7,50.35,49783983
2024-08-21,AMZN,50.49,51.34,49.86,50.63,46589925
2024-08-22,AMZN,50.67,51.59,50.02,51.41,29903973
2024-08-23,AMZN,51.42,52.1,50.64,50.9,17889698
2024-08-26,AMZN,50.7,51.22,50.08,50.33,20304049
2024-08-27,AMZN,50.36,51.66,49.52,50.99,6399795
2024-08-28,AMZN,51.39,51.66,51.15,51.43,20035895
2024-08-29,AMZN,51.02,52.12,50.58,51.45,33800027
2024-08-30,AMZN,51.61,51.74,50.15,50.97,32669440
2024-09-02,AMZN,50.74,51.66,49.7,50.22,35737099
2024-09-03,AMZN,50.16,51.13,49.3,50.21,16519260
2024-09-04,AMZN,50.69,50.79,49.73,50.46,46173059
2024-09-05,AMZN,50.37,50.89,49.78,50.01,31821103
2024-09-06,AMZN,49.65,50.33,48.54,49.39,12877983
2024-09-09,AMZN,49.0,49.63,48.68,49.27,49458899
2024-09-10,AMZN,49.33,49.56,48.12,48.92,48455210
2024-09-11,AMZN,48.6,49.26,47.96,48.28,39734446
2024-09-12,AMZN,48.38,48.72,47.66,48.41,2213357
2024-09-13,AMZN,48.1,48.66,47.73,48.36,37559777
2024-09-16,AMZN,48.56,48.96,48.34,48.54,2451327
2024-09-17,AMZN,48.13,49.26,48.1,48.59,2816100
2024-09-18,AMZN,48.73,49.18,48.06,48.37,38745343
2024-09-19,AMZN,48.83,49.35,47.86,47.99,27555573
2024-09-20,AMZN,48.39,49.19,47.28,48.16,7493369
2024-09-23,AMZN,48.24,48.95,47.58,48.37,25722525
2024-09-24,AMZN,48.75,49.97,48.61,49.45,24315715
2024-09-25,AMZN,49.01,49.83,48.03,48.83,46127377
2024-09-26,AMZN,49.04,49.81,47.85,48.14,33901710
2024-09-27,AMZN,48.06,48.56,47.9,48.37,5781828
2024-09-30,AMZN,48.23,48.28,46.66,47.08,16842973
2024-10-01,AMZN,47.51,47.98,46.68,47.47,28651729
2024-10-02,AMZN,47.68,48.11,46.93,47.61,2634441
2024-10-03,AMZN,47.17,47.18,45.81,46.54,11982077
2024-10-04,AMZN,46.31,46.97,45.71,46.02,11860873
2024-10-07,AMZN,46.18,46.97,45.28,46.17,3716419
2024-10-08,AMZN,46.28,46.5,45.37,46.0,15157524
2024-10-09,AMZN,45.78,46.04,44.24,45.14,10520227
2024-10-10,AMZN,45.35,46.19,45.22,45.55,1469393
2024-10-11,AMZN,45.92,46.44,45.64,46.26,24416710
2024-10-14,AMZN,46.09,46.71,45.46,45.93,35287965
2024-10-15,AMZN,46.37,46.63,45.98,46.02,23085025
2024-10-16,AMZN,45.75,46.3,45.16,45.67,27873982
2024-10-17,AMZN,45.95,46.65,45.36,46.19,32094524
2024-10-18,AMZN,46.58,47.08,45.75,46.75,13890386
2024-10-21,AMZN,46.79,46.9,46.53,46.56,14915388
2024-10-22,AMZN,46.43,47.05,46.13,46.4,20805060
2024-10-23,AMZN,46.55,47.07,46.49,46.58,30412769
2024-10-24,AMZN,46.63,47.57,46.05,46.66,38523607
2024-10-25,AMZN,46.63,47.4,45.61,46.11,22199266
2024-10-28,AMZN,45.83,46.33,44.96,45.81,25423170
2024-10-29,AMZN,46.25,46.38,45.5,46.0,3373357
2024-10-30,AMZN,45.82,46.12,44.89,45.31,25704864
2024-10-31,AMZN,45.27,45.63,45.05,45.06,17984988
2024-11-01,AMZN,45.47,46.58,45.21,46.24,14935534
2024-11-04,AMZN,46.61,47.7,45.85,47.33,26854355
2024-11-05,AMZN,47.72,48.59,47.26,47.65,36164647
2024-11-06,AMZN,47.36,47.86,46.38,47.05,48675735
2024-11-07,AMZN,46.59,47.79,46.41,47.43,43639936
2024-11-08,AMZN,47.3,47.6,46.08,46.81,2959153
2024-11-11,AMZN,46.94,47.55,46.3,47.39,3246186
2024-11-12,AMZN,47.31,47.65,46.63,47.46,35509373
2024-11-13,AMZN,47.47,47.74,46.69,46.97,9154662
2024-11-14,AMZN,47.13,47.74,45.48,46.32,6243574
2024-11-15,AMZN,46.19,46.6,45.78,46.49,15580122
2024-11-18,AMZN,46.72,47.12,45.89,46.82,10847465
2024-11-19,AMZN,46.96,47.14,46.93,47.07,28289224
2024-11-20,AMZN,46.63,46.93,45.54,46.34,36581567
2024-11-21,AMZN,46.47,47.64,45.7,46.82,26317818
2024-11-22,AMZN,46.87,47.24,46.49,47.02,19016453
2024-11-25,AMZN,46.63,47.41,45.0,45.44,36190529
2024-11-26,AMZN,45.28,46.65,44.57,46.08,10039621
2024-11-27,AMZN,46.22,46.89,45.31,46.31,17597289
2024-11-28,AMZN,46.02,46.82,45.62,45.99,39406445
2024-11-29,AMZN,45.63,46.72,45.11,46.03,22373668
2024-12-02,AMZN,45.67,46.42,44.25,45.11,29096707
2024-12-03,AMZN,44.99,45.14,44.22,45.12,35389393
2024-12-04,AMZN,44.89,45.3,44.17,44.65,10532499
2024-12-05,AMZN,44.77,45.49,44.28,44.79,16264604
2024-12-06,AMZN,45.02,45.37,44.57,44.99,10084724
2024-12-09,AMZN,44.99,45.78,44.68,45.04,20125303
2024-12-10,AMZN,44.97,45.13,44.38,44.91,5312569
2024-12-11,AMZN,45.29,45.9,44.53,44.86,42906204
2024-12-12,AMZN,44.99,46.68,44.72,45.99,36043907
2024-12-13,AMZN,45.6,46.32,45.18,45.71,38509311
2024-12-16,AMZN,45.79,47.02,45.04,46.45,22951567
2024-12-17,AMZN,46.44,47.63,45.64,47.28,22843438
2024-12-18,AMZN,46.93,47.21,46.19,46.4,42630456
2024-12-19,AMZN,46.04,46.49,45.92,45.93,22081194
2024-12-20,AMZN,46.17,46.45,44.83,45.42,49449463
2024-12-23,AMZN,45.47,46.32,44.97,45.71,36384506
2024-12-24,AMZN,45.74,46.59,44.86,45.42,26311377
2024-12-25,AMZN,45.1,45.64,44.42,45.46,31316630
2024-12-26,AMZN,45.15,46.21,44.78,45.55,1206625
2024-12-27,AMZN,45.47,45.59,45.15,45.17,22362505
2024-12-30,AMZN,45.31,46.36,45.16,45.79,18605897
2024-12-31,AMZN,45.88,47.48,45.83,46.61,15887164
2025-01-01,AMZN,46.59,46.87,46.11,46.5,25953994
2025-01-02,AMZN,46.92,47.55,46.05,47.09,33823385
2025-01-03,AMZN,46.64,47.32,45.94,46.91,23861176
2025-01-06,AMZN,46.74,47.11,46.52,46.84,27566528
2025-01-07,AMZN,46.51,47.27,45.56,46.14,35254949
2025-01-08,AMZN,46.26,46.83,46.04,46.51,17395159
2025-01-09,AMZN,46.4,47.54,45.79,46.72,2310605
2025-01-10,AMZN,46.65,47.33,46.34,46.55,17073627
2025-01-13,AMZN,46.44,46.96,45.91,45.93,46005312
2025-01-14,AMZN,46.15,46.68,45.77,46.25,25066206
2025-01-15,AMZN,46.26,46.8,45.49,45.97,28494640
2025-01-16,AMZN,45.62,46.51,44.83,45.49,33566791
2025-01-17,AMZN,45.83,46.54,45.02,45.94,26150944
2025-01-20,AMZN,45.76,46.5,44.55,45.36,48023631
2025-01-21,AMZN,44.93,46.11,44.56,45.68,38214652
